"PASSENGERS","AIRLINE_ID","CARRIER","CARRIER_NAME","UNIQUE_CARRIER_NAME","ORIGIN_COUNTRY","ORIGIN_COUNTRY_NAME","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_AIRPORT_ID","DEST_COUNTRY","DEST_COUNTRY_NAME","DEST","DEST_CITY_NAME","DEST_AIRPORT_ID","YEAR","MONTH","QUARTER"
1245,19547,"IB","Iberia Air Lines Of Spain","Iberia Air Lines Of Spain","US","United States","BOS","Boston, MA",10721,"ES","Spain","MAD","Madrid, Spain",13156,2016,11,4
1462,20119,"UX","Air Europa","Air Europa","US","United States","SJU","San Juan, PR",14843,"ES","Spain","MAD","Madrid, Spain",13156,2016,11,4
3070,19977,"UA","United Air Lines Inc.","United Air Lines Inc.","US","United States","EWR","Newark, NJ",11618,"ES","Spain","MAD","Madrid, Spain",13156,2016,11,4
3147,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","JFK","New York, NY",12478,"ES","Spain","MAD","Madrid, Spain",13156,2016,11,4
3301,19977,"UA","United Air Lines Inc.","United Air Lines Inc.","US","United States","EWR","Newark, NJ",11618,"ES","Spain","BCN","Barcelona, Spain",10517,2016,11,4
3401,19790,"DL","Delta Air Lines Inc.","Delta Air Lines Inc.","US","United States","JFK","New York, NY",12478,"ES","Spain","MAD","Madrid, Spain",13156,2016,11,4
3586,19790,"DL","Delta Air Lines Inc.","Delta Air Lines Inc.","US","United States","ATL","Atlanta, GA",10397,"ES","Spain","MAD","Madrid, Spain",13156,2016,11,4
4274,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","PHL","Philadelphia, PA",14100,"ES","Spain","MAD","Madrid, Spain",13156,2016,11,4
4630,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","DFW","Dallas/Fort Worth, TX",11298,"ES","Spain","MAD","Madrid, Spain",13156,2016,11,4
4877,19790,"DL","Delta Air Lines Inc.","Delta Air Lines Inc.","US","United States","JFK","New York, NY",12478,"ES","Spain","BCN","Barcelona, Spain",10517,2016,11,4
5052,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","MIA","Miami, FL",13303,"ES","Spain","BCN","Barcelona, Spain",10517,2016,11,4
5772,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","MIA","Miami, FL",13303,"ES","Spain","MAD","Madrid, Spain",13156,2016,11,4
5882,20119,"UX","Air Europa","Air Europa","US","United States","MIA","Miami, FL",13303,"ES","Spain","MAD","Madrid, Spain",13156,2016,11,4
6058,19547,"IB","Iberia Air Lines Of Spain","Iberia Air Lines Of Spain","US","United States","ORD","Chicago, IL",13930,"ES","Spain","MAD","Madrid, Spain",13156,2016,11,4
6184,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","JFK","New York, NY",12478,"ES","Spain","BCN","Barcelona, Spain",10517,2016,11,4
7106,20119,"UX","Air Europa","Air Europa","US","United States","JFK","New York, NY",12478,"ES","Spain","MAD","Madrid, Spain",13156,2016,11,4
10459,19547,"IB","Iberia Air Lines Of Spain","Iberia Air Lines Of Spain","US","United States","MIA","Miami, FL",13303,"ES","Spain","MAD","Madrid, Spain",13156,2016,11,4
14233,19547,"IB","Iberia Air Lines Of Spain","Iberia Air Lines Of Spain","US","United States","JFK","New York, NY",12478,"ES","Spain","MAD","Madrid, Spain",13156,2016,11,4
0,20007,"5Y","Atlas Air Inc.","Atlas Air Inc.","US","United States","ORD","Chicago, IL",13930,"ES","Spain","ZAZ","Zaragoza, Spain",16286,2017,11,4
0,21629,"KD","Western Global","Western Global","US","United States","NGU","Norfolk, VA",13667,"ES","Spain","ZXA","Rota, Spain",16334,2017,11,4
1,21352,"0WQ","Avjet Corporation","Avjet Corporation","US","United States","BUR","Burbank, CA",10800,"ES","Spain","MAD","Madrid, Spain",13156,2017,11,4
4,21035,"TIQ","Tyrolean Jet Service","Tyrolean Jet Service","US","United States","TEB","Teterboro, NJ",15167,"ES","Spain","BCN","Barcelona, Spain",10517,2017,11,4
12,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","SJU","San Juan, PR",14843,"ES","Spain","MAD","Madrid, Spain",13156,2017,11,4
12,19790,"DL","Delta Air Lines Inc.","Delta Air Lines Inc.","US","United States","SAN","San Diego, CA",14679,"ES","Spain","MAD","Madrid, Spain",13156,2017,11,4
33,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","SFO","San Francisco, CA",14771,"ES","Spain","BCN","Barcelona, Spain",10517,2017,11,4
34,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","SAN","San Diego, CA",14679,"ES","Spain","MAD","Madrid, Spain",13156,2017,11,4
45,19790,"DL","Delta Air Lines Inc.","Delta Air Lines Inc.","US","United States","SLC","Salt Lake City, UT",14869,"ES","Spain","MAD","Madrid, Spain",13156,2017,11,4
66,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","LAX","Los Angeles, CA",12892,"ES","Spain","MAD","Madrid, Spain",13156,2017,11,4
227,19790,"DL","Delta Air Lines Inc.","Delta Air Lines Inc.","US","United States","ATL","Atlanta, GA",10397,"ES","Spain","BCN","Barcelona, Spain",10517,2017,11,4
1831,21579,"DY","Norwegian Air Shuttle ASA","Norwegian Air Shuttle ASA","US","United States","OAK","Oakland, CA",13796,"ES","Spain","BCN","Barcelona, Spain",10517,2017,11,4
2184,19547,"IB","Iberia Air Lines Of Spain","Iberia Air Lines Of Spain","US","United States","BOS","Boston, MA",10721,"ES","Spain","MAD","Madrid, Spain",13156,2017,11,4
2242,19547,"IB","Iberia Air Lines Of Spain","Iberia Air Lines Of Spain","US","United States","OAK","Oakland, CA",13796,"ES","Spain","BCN","Barcelona, Spain",10517,2017,11,4
2824,21579,"DY","Norwegian Air Shuttle ASA","Norwegian Air Shuttle ASA","US","United States","FLL","Fort Lauderdale, FL",11697,"ES","Spain","BCN","Barcelona, Spain",10517,2017,11,4
3289,21579,"DY","Norwegian Air Shuttle ASA","Norwegian Air Shuttle ASA","US","United States","LAX","Los Angeles, CA",12892,"ES","Spain","BCN","Barcelona, Spain",10517,2017,11,4
3548,19790,"DL","Delta Air Lines Inc.","Delta Air Lines Inc.","US","United States","JFK","New York, NY",12478,"ES","Spain","MAD","Madrid, Spain",13156,2017,11,4
3705,19790,"DL","Delta Air Lines Inc.","Delta Air Lines Inc.","US","United States","ATL","Atlanta, GA",10397,"ES","Spain","MAD","Madrid, Spain",13156,2017,11,4
3798,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","JFK","New York, NY",12478,"ES","Spain","MAD","Madrid, Spain",13156,2017,11,4
4080,21579,"DY","Norwegian Air Shuttle ASA","Norwegian Air Shuttle ASA","US","United States","EWR","Newark, NJ",11618,"ES","Spain","BCN","Barcelona, Spain",10517,2017,11,4
4565,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","PHL","Philadelphia, PA",14100,"ES","Spain","MAD","Madrid, Spain",13156,2017,11,4
4576,19790,"DL","Delta Air Lines Inc.","Delta Air Lines Inc.","US","United States","JFK","New York, NY",12478,"ES","Spain","BCN","Barcelona, Spain",10517,2017,11,4
4679,19977,"UA","United Air Lines Inc.","United Air Lines Inc.","US","United States","EWR","Newark, NJ",11618,"ES","Spain","BCN","Barcelona, Spain",10517,2017,11,4
4992,20119,"UX","Air Europa","Air Europa","US","United States","JFK","New York, NY",12478,"ES","Spain","MAD","Madrid, Spain",13156,2017,11,4
5008,19977,"UA","United Air Lines Inc.","United Air Lines Inc.","US","United States","EWR","Newark, NJ",11618,"ES","Spain","MAD","Madrid, Spain",13156,2017,11,4
5115,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","DFW","Dallas/Fort Worth, TX",11298,"ES","Spain","MAD","Madrid, Spain",13156,2017,11,4
5525,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","JFK","New York, NY",12478,"ES","Spain","BCN","Barcelona, Spain",10517,2017,11,4
5592,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","MIA","Miami, FL",13303,"ES","Spain","BCN","Barcelona, Spain",10517,2017,11,4
5752,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","MIA","Miami, FL",13303,"ES","Spain","MAD","Madrid, Spain",13156,2017,11,4
5898,19547,"IB","Iberia Air Lines Of Spain","Iberia Air Lines Of Spain","US","United States","ORD","Chicago, IL",13930,"ES","Spain","MAD","Madrid, Spain",13156,2017,11,4
6852,20119,"UX","Air Europa","Air Europa","US","United States","MIA","Miami, FL",13303,"ES","Spain","MAD","Madrid, Spain",13156,2017,11,4
12377,19547,"IB","Iberia Air Lines Of Spain","Iberia Air Lines Of Spain","US","United States","MIA","Miami, FL",13303,"ES","Spain","MAD","Madrid, Spain",13156,2017,11,4
16939,19547,"IB","Iberia Air Lines Of Spain","Iberia Air Lines Of Spain","US","United States","JFK","New York, NY",12478,"ES","Spain","MAD","Madrid, Spain",13156,2017,11,4
0,21693,"2GQ","Cavok Air LLC","Cavok Air LLC","US","United States","CLT","Charlotte, NC",11057,"ES","Spain","MAD","Madrid, Spain",13156,2015,12,4
1,21309,"0RQ","TAG Aviation Espana S.L.","TAG Aviation Espana S.L.","US","United States","BHM","Birmingham, AL",10599,"ES","Spain","MAD","Madrid, Spain",13156,2015,12,4
7,21309,"0RQ","TAG Aviation Espana S.L.","TAG Aviation Espana S.L.","US","United States","EWR","Newark, NJ",11618,"ES","Spain","MAD","Madrid, Spain",13156,2015,12,4
11,21309,"0RQ","TAG Aviation Espana S.L.","TAG Aviation Espana S.L.","US","United States","TEB","Teterboro, NJ",15167,"ES","Spain","MAD","Madrid, Spain",13156,2015,12,4
18,19790,"DL","Delta Air Lines Inc.","Delta Air Lines Inc.","US","United States","LAS","Las Vegas, NV",12889,"ES","Spain","MAD","Madrid, Spain",13156,2015,12,4
39,19790,"DL","Delta Air Lines Inc.","Delta Air Lines Inc.","US","United States","SFO","San Francisco, CA",14771,"ES","Spain","BCN","Barcelona, Spain",10517,2015,12,4
53,19790,"DL","Delta Air Lines Inc.","Delta Air Lines Inc.","US","United States","SFO","San Francisco, CA",14771,"ES","Spain","MAD","Madrid, Spain",13156,2015,12,4
58,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","MCO","Orlando, FL",13204,"ES","Spain","BCN","Barcelona, Spain",10517,2015,12,4
62,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","AUS","Austin, TX",10423,"ES","Spain","BCN","Barcelona, Spain",10517,2015,12,4
105,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","SFO","San Francisco, CA",14771,"ES","Spain","MAD","Madrid, Spain",13156,2015,12,4
120,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","SAN","San Diego, CA",14679,"ES","Spain","MAD","Madrid, Spain",13156,2015,12,4
148,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","LAX","Los Angeles, CA",12892,"ES","Spain","MAD","Madrid, Spain",13156,2015,12,4
1512,20119,"UX","Air Europa","Air Europa","US","United States","SJU","San Juan, PR",14843,"ES","Spain","MAD","Madrid, Spain",13156,2015,12,4
3621,19977,"UA","United Air Lines Inc.","United Air Lines Inc.","US","United States","EWR","Newark, NJ",11618,"ES","Spain","BCN","Barcelona, Spain",10517,2015,12,4
3757,19977,"UA","United Air Lines Inc.","United Air Lines Inc.","US","United States","EWR","Newark, NJ",11618,"ES","Spain","MAD","Madrid, Spain",13156,2015,12,4
4014,19790,"DL","Delta Air Lines Inc.","Delta Air Lines Inc.","US","United States","ATL","Atlanta, GA",10397,"ES","Spain","MAD","Madrid, Spain",13156,2015,12,4
4189,19790,"DL","Delta Air Lines Inc.","Delta Air Lines Inc.","US","United States","JFK","New York, NY",12478,"ES","Spain","MAD","Madrid, Spain",13156,2015,12,4
4657,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","JFK","New York, NY",12478,"ES","Spain","MAD","Madrid, Spain",13156,2015,12,4
4662,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","JFK","New York, NY",12478,"ES","Spain","BCN","Barcelona, Spain",10517,2015,12,4
4716,19790,"DL","Delta Air Lines Inc.","Delta Air Lines Inc.","US","United States","JFK","New York, NY",12478,"ES","Spain","BCN","Barcelona, Spain",10517,2015,12,4
5279,20119,"UX","Air Europa","Air Europa","US","United States","MIA","Miami, FL",13303,"ES","Spain","MAD","Madrid, Spain",13156,2015,12,4
5301,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","DFW","Dallas/Fort Worth, TX",11298,"ES","Spain","MAD","Madrid, Spain",13156,2015,12,4
5868,19547,"IB","Iberia Air Lines Of Spain","Iberia Air Lines Of Spain","US","United States","ORD","Chicago, IL",13930,"ES","Spain","MAD","Madrid, Spain",13156,2015,12,4
6132,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","MIA","Miami, FL",13303,"ES","Spain","BCN","Barcelona, Spain",10517,2015,12,4
6198,20119,"UX","Air Europa","Air Europa","US","United States","JFK","New York, NY",12478,"ES","Spain","MAD","Madrid, Spain",13156,2015,12,4
6441,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","MIA","Miami, FL",13303,"ES","Spain","MAD","Madrid, Spain",13156,2015,12,4
6520,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","PHL","Philadelphia, PA",14100,"ES","Spain","MAD","Madrid, Spain",13156,2015,12,4
12661,19547,"IB","Iberia Air Lines Of Spain","Iberia Air Lines Of Spain","US","United States","MIA","Miami, FL",13303,"ES","Spain","MAD","Madrid, Spain",13156,2015,12,4
14986,19547,"IB","Iberia Air Lines Of Spain","Iberia Air Lines Of Spain","US","United States","JFK","New York, NY",12478,"ES","Spain","MAD","Madrid, Spain",13156,2015,12,4
0,21629,"KD","Western Global","Western Global","US","United States","NGU","Norfolk, VA",13667,"ES","Spain","ZXA","Rota, Spain",16334,2016,12,4
0,20007,"5Y","Atlas Air Inc.","Atlas Air Inc.","US","United States","CVG","Cincinnati, OH",11193,"ES","Spain","ZAZ","Zaragoza, Spain",16286,2016,12,4
0,20007,"5Y","Atlas Air Inc.","Atlas Air Inc.","US","United States","JFK","New York, NY",12478,"ES","Spain","ZAZ","Zaragoza, Spain",16286,2016,12,4
0,20007,"5Y","Atlas Air Inc.","Atlas Air Inc.","US","United States","MIA","Miami, FL",13303,"ES","Spain","VLC","Valencia, Spain",15606,2016,12,4
0,20007,"5Y","Atlas Air Inc.","Atlas Air Inc.","US","United States","MIA","Miami, FL",13303,"ES","Spain","ZAZ","Zaragoza, Spain",16286,2016,12,4
2,21568,"VJT","VistaJet Limited","VistaJet Limited","US","United States","LAX","Los Angeles, CA",12892,"ES","Spain","MAD","Madrid, Spain",13156,2016,12,4
2,21309,"0RQ","TAG Aviation Espana S.L.","TAG Aviation Espana S.L.","US","United States","SAV","Savannah, GA",14685,"ES","Spain","MAD","Madrid, Spain",13156,2016,12,4
8,21309,"0RQ","TAG Aviation Espana S.L.","TAG Aviation Espana S.L.","US","United States","TEB","Teterboro, NJ",15167,"ES","Spain","SCQ","Santiago de Compostela, Spain",14721,2016,12,4
24,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","SJU","San Juan, PR",14843,"ES","Spain","MAD","Madrid, Spain",13156,2016,12,4
38,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","LAX","Los Angeles, CA",12892,"ES","Spain","MAD","Madrid, Spain",13156,2016,12,4
47,19790,"DL","Delta Air Lines Inc.","Delta Air Lines Inc.","US","United States","IAH","Houston, TX",12266,"ES","Spain","MAD","Madrid, Spain",13156,2016,12,4
60,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","MCO","Orlando, FL",13204,"ES","Spain","BCN","Barcelona, Spain",10517,2016,12,4
63,19790,"DL","Delta Air Lines Inc.","Delta Air Lines Inc.","US","United States","BOS","Boston, MA",10721,"ES","Spain","BCN","Barcelona, Spain",10517,2016,12,4
77,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","SAN","San Diego, CA",14679,"ES","Spain","MAD","Madrid, Spain",13156,2016,12,4
90,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","SFO","San Francisco, CA",14771,"ES","Spain","BCN","Barcelona, Spain",10517,2016,12,4
213,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","SFO","San Francisco, CA",14771,"ES","Spain","MAD","Madrid, Spain",13156,2016,12,4
287,20119,"UX","Air Europa","Air Europa","US","United States","BQN","Aguadilla, PR",10732,"ES","Spain","MAD","Madrid, Spain",13156,2016,12,4
2280,19547,"IB","Iberia Air Lines Of Spain","Iberia Air Lines Of Spain","US","United States","BOS","Boston, MA",10721,"ES","Spain","MAD","Madrid, Spain",13156,2016,12,4
2557,20119,"UX","Air Europa","Air Europa","US","United States","SJU","San Juan, PR",14843,"ES","Spain","MAD","Madrid, Spain",13156,2016,12,4
3115,19977,"UA","United Air Lines Inc.","United Air Lines Inc.","US","United States","EWR","Newark, NJ",11618,"ES","Spain","MAD","Madrid, Spain",13156,2016,12,4
3617,19977,"UA","United Air Lines Inc.","United Air Lines Inc.","US","United States","EWR","Newark, NJ",11618,"ES","Spain","BCN","Barcelona, Spain",10517,2016,12,4
4004,19790,"DL","Delta Air Lines Inc.","Delta Air Lines Inc.","US","United States","ATL","Atlanta, GA",10397,"ES","Spain","MAD","Madrid, Spain",13156,2016,12,4
4474,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","JFK","New York, NY",12478,"ES","Spain","MAD","Madrid, Spain",13156,2016,12,4
4548,19790,"DL","Delta Air Lines Inc.","Delta Air Lines Inc.","US","United States","JFK","New York, NY",12478,"ES","Spain","MAD","Madrid, Spain",13156,2016,12,4
5949,19790,"DL","Delta Air Lines Inc.","Delta Air Lines Inc.","US","United States","JFK","New York, NY",12478,"ES","Spain","BCN","Barcelona, Spain",10517,2016,12,4
5958,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","PHL","Philadelphia, PA",14100,"ES","Spain","MAD","Madrid, Spain",13156,2016,12,4
6193,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","MIA","Miami, FL",13303,"ES","Spain","BCN","Barcelona, Spain",10517,2016,12,4
6286,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","DFW","Dallas/Fort Worth, TX",11298,"ES","Spain","MAD","Madrid, Spain",13156,2016,12,4
6380,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","MIA","Miami, FL",13303,"ES","Spain","MAD","Madrid, Spain",13156,2016,12,4
6467,19805,"AA","American Airlines Inc.","American Airlines Inc.","US","United States","JFK","New York, NY",12478,"ES","Spain","BCN","Barcelona, Spain",10517,2016,12,4
6704,19547,"IB","Iberia Air Lines Of Spain","Iberia Air Lines Of Spain","US","United States","ORD","Chicago, IL",13930,"ES","Spain","MAD","Madrid, Spain",13156,2016,12,4
7312,20119,"UX","Air Europa","Air Europa","US","United States","MIA","Miami, FL",13303,"ES","Spain","MAD","Madrid, Spain",13156,2016,12,4
