PASSENGERS,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_COUNTRY,ORIGIN_COUNTRY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_COUNTRY,DEST_COUNTRY_NAME,YEAR,QUARTER,MONTH
1603,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,12264,IAD,"Washington, DC",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,5
1691,UX,20119,Air Europa,9482A,I,UX,Air Europa,14843,SJU,"San Juan, PR",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,5
1868,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,14843,SJU,"San Juan, PR",US,United States,2017,2,5
2667,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,14843,SJU,"San Juan, PR",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,5
2827,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,12892,LAX,"Los Angeles, CA",US,United States,2017,2,5
2956,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,12892,LAX,"Los Angeles, CA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,5
3134,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12264,IAD,"Washington, DC",US,United States,2017,2,5
4066,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,12264,IAD,"Washington, DC",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,5
4453,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,13930,ORD,"Chicago, IL",US,United States,2017,2,5
4461,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,11057,CLT,"Charlotte, NC",US,United States,2017,2,5
4711,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,2,5
4739,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13930,ORD,"Chicago, IL",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,5
4996,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,11057,CLT,"Charlotte, NC",US,United States,2017,2,5
5026,UX,20119,Air Europa,9482A,I,UX,Air Europa,13156,MAD,"Madrid, Spain",ES,Spain,13303,MIA,"Miami, FL",US,United States,2017,2,5
5120,UX,20119,Air Europa,9482A,I,UX,Air Europa,13156,MAD,"Madrid, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,2,5
5145,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,12478,JFK,"New York, NY",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,5
5250,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,11618,EWR,"Newark, NJ",US,United States,2017,2,5
5403,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,10721,BOS,"Boston, MA",US,United States,2017,2,5
5618,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,11618,EWR,"Newark, NJ",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,5
5663,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,14100,PHL,"Philadelphia, PA",US,United States,2017,2,5
5903,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,5
6038,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,2,5
6122,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,10721,BOS,"Boston, MA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,5
6182,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,11298,DFW,"Dallas/Fort Worth, TX",US,United States,2017,2,5
6293,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14100,PHL,"Philadelphia, PA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,5
6407,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,11618,EWR,"Newark, NJ",US,United States,2017,2,5
6411,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,5
6421,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,11618,EWR,"Newark, NJ",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,5
6429,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,10397,ATL,"Atlanta, GA",US,United States,2017,2,5
6446,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,12478,JFK,"New York, NY",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,5
6577,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,12478,JFK,"New York, NY",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,5
6657,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,13303,MIA,"Miami, FL",US,United States,2017,2,5
6839,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14100,PHL,"Philadelphia, PA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,5
6894,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,10397,ATL,"Atlanta, GA",US,United States,2017,2,5
6901,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14100,PHL,"Philadelphia, PA",US,United States,2017,2,5
6994,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,2,5
7036,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,13303,MIA,"Miami, FL",US,United States,2017,2,5
7167,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,5
7311,UX,20119,Air Europa,9482A,I,UX,Air Europa,12478,JFK,"New York, NY",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,5
7357,UX,20119,Air Europa,9482A,I,UX,Air Europa,13303,MIA,"Miami, FL",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,5
7391,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,5
7412,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,13930,ORD,"Chicago, IL",US,United States,2017,2,5
7641,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,5
7793,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,12478,JFK,"New York, NY",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,5
7828,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13303,MIA,"Miami, FL",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,5
7899,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13303,MIA,"Miami, FL",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,5
8057,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,2,5
9590,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13930,ORD,"Chicago, IL",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,5
12344,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,13303,MIA,"Miami, FL",US,United States,2017,2,5
15363,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,2,5
15404,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13303,MIA,"Miami, FL",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,5
16800,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,12478,JFK,"New York, NY",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,5
0,ADB,20110,Antonov Company,9488B,I,ADB,Antonov Company,13156,MAD,"Madrid, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,2,6
0,5Y,20007,Atlas Air Inc.,16087,I,5Y,Atlas Air Inc.,14843,SJU,"San Juan, PR",US,United States,16286,ZAZ,"Zaragoza, Spain",ES,Spain,2017,2,6
1,0RQ,21309,TAG Aviation Espana S.L.,71063,I,0RQ,TAG Aviation Espana S.L.,14721,SCQ,"Santiago de Compostela, Spain",ES,Spain,15167,TEB,"Teterboro, NJ",US,United States,2017,2,6
1,0RQ,21309,TAG Aviation Espana S.L.,71063,I,0RQ,TAG Aviation Espana S.L.,15167,TEB,"Teterboro, NJ",US,United States,14721,SCQ,"Santiago de Compostela, Spain",ES,Spain,2017,2,6
2,VJT,21568,VistaJet Limited,71123,I,VJT,VistaJet Limited,13156,MAD,"Madrid, Spain",ES,Spain,12945,LEX,"Lexington, KY",US,United States,2017,2,6
2,VJT,21568,VistaJet Limited,71123,I,VJT,VistaJet Limited,13303,MIA,"Miami, FL",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,6
2,0RQ,21309,TAG Aviation Espana S.L.,71063,I,0RQ,TAG Aviation Espana S.L.,12264,IAD,"Washington, DC",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
5,0CQ,21196,ACM AIR CHARTER GmbH,71035,I,0CQ,ACM AIR CHARTER GmbH,12197,HPN,"White Plains, NY",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
7,0RQ,21309,TAG Aviation Espana S.L.,71063,I,0RQ,TAG Aviation Espana S.L.,14721,SCQ,"Santiago de Compostela, Spain",ES,Spain,10540,BED,"Bedford, MA",US,United States,2017,2,6
24,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10423,AUS,"Austin, TX",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
26,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,14679,SAN,"San Diego, CA",US,United States,2017,2,6
28,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,14869,SLC,"Salt Lake City, UT",US,United States,2017,2,6
30,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,13303,MIA,"Miami, FL",US,United States,2017,2,6
39,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,14869,SLC,"Salt Lake City, UT",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,6
55,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10205,AGP,"Malaga, Spain",ES,Spain,13487,MSP,"Minneapolis, MN",US,United States,2017,2,6
66,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,14747,SEA,"Seattle, WA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
76,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12892,LAX,"Los Angeles, CA",US,United States,2017,2,6
108,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14679,SAN,"San Diego, CA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
119,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12889,LAS,"Las Vegas, NV",US,United States,2017,2,6
122,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14771,SFO,"San Francisco, CA",US,United States,2017,2,6
148,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14771,SFO,"San Francisco, CA",US,United States,2017,2,6
169,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14771,SFO,"San Francisco, CA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,6
171,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,12892,LAX,"Los Angeles, CA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
392,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,12266,IAH,"Houston, TX",US,United States,2017,2,6
1057,UX,20119,Air Europa,9482A,I,UX,Air Europa,13156,MAD,"Madrid, Spain",ES,Spain,10721,BOS,"Boston, MA",US,United States,2017,2,6
1540,UX,20119,Air Europa,9482A,I,UX,Air Europa,10721,BOS,"Boston, MA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
1592,DY,21579,Norwegian Air Shuttle ASA,71127,I,DY,Norwegian Air Shuttle ASA,10517,BCN,"Barcelona, Spain",ES,Spain,13796,OAK,"Oakland, CA",US,United States,2017,2,6
1783,UX,20119,Air Europa,9482A,I,UX,Air Europa,13156,MAD,"Madrid, Spain",ES,Spain,14843,SJU,"San Juan, PR",US,United States,2017,2,6
1911,DY,21579,Norwegian Air Shuttle ASA,71127,I,DY,Norwegian Air Shuttle ASA,13796,OAK,"Oakland, CA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,6
2120,DY,21579,Norwegian Air Shuttle ASA,71127,I,DY,Norwegian Air Shuttle ASA,10517,BCN,"Barcelona, Spain",ES,Spain,11618,EWR,"Newark, NJ",US,United States,2017,2,6
2125,DY,21579,Norwegian Air Shuttle ASA,71127,I,DY,Norwegian Air Shuttle ASA,10517,BCN,"Barcelona, Spain",ES,Spain,12892,LAX,"Los Angeles, CA",US,United States,2017,2,6
2128,UX,20119,Air Europa,9482A,I,UX,Air Europa,14843,SJU,"San Juan, PR",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
2305,DY,21579,Norwegian Air Shuttle ASA,71127,I,DY,Norwegian Air Shuttle ASA,11618,EWR,"Newark, NJ",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,6
2339,DY,21579,Norwegian Air Shuttle ASA,71127,I,DY,Norwegian Air Shuttle ASA,12892,LAX,"Los Angeles, CA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,6
2590,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,10517,BCN,"Barcelona, Spain",ES,Spain,12892,LAX,"Los Angeles, CA",US,United States,2017,2,6
2672,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,12892,LAX,"Los Angeles, CA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,6
2989,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,14843,SJU,"San Juan, PR",US,United States,2017,2,6
3076,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,10517,BCN,"Barcelona, Spain",ES,Spain,13796,OAK,"Oakland, CA",US,United States,2017,2,6
3135,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,14843,SJU,"San Juan, PR",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
3313,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13796,OAK,"Oakland, CA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,6
3898,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,2,6
3964,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12264,IAD,"Washington, DC",US,United States,2017,2,6
4536,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,12478,JFK,"New York, NY",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
4634,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,12264,IAD,"Washington, DC",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
5017,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,13930,ORD,"Chicago, IL",US,United States,2017,2,6
5022,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10205,AGP,"Malaga, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,2,6
5098,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14100,PHL,"Philadelphia, PA",US,United States,2017,2,6
5281,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,12264,IAD,"Washington, DC",US,United States,2017,2,6
5386,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,11618,EWR,"Newark, NJ",US,United States,2017,2,6
5532,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,12478,JFK,"New York, NY",US,United States,10205,AGP,"Malaga, Spain",ES,Spain,2017,2,6
5566,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,11057,CLT,"Charlotte, NC",US,United States,2017,2,6
5689,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13930,ORD,"Chicago, IL",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,6
5707,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,2,6
5741,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14100,PHL,"Philadelphia, PA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,6
5749,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,11618,EWR,"Newark, NJ",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
6030,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,12892,LAX,"Los Angeles, CA",US,United States,2017,2,6
6086,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,11618,EWR,"Newark, NJ",US,United States,2017,2,6
6143,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,12264,IAD,"Washington, DC",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,6
6189,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,11618,EWR,"Newark, NJ",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,6
6231,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,2,6
6300,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,10397,ATL,"Atlanta, GA",US,United States,2017,2,6
6315,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,14100,PHL,"Philadelphia, PA",US,United States,2017,2,6
6329,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,11057,CLT,"Charlotte, NC",US,United States,2017,2,6
6388,UX,20119,Air Europa,9482A,I,UX,Air Europa,13156,MAD,"Madrid, Spain",ES,Spain,13303,MIA,"Miami, FL",US,United States,2017,2,6
6432,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,10721,BOS,"Boston, MA",US,United States,2017,2,6
6451,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14100,PHL,"Philadelphia, PA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
6509,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,12478,JFK,"New York, NY",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
6692,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,6
6712,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,12478,JFK,"New York, NY",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,6
6736,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,12892,LAX,"Los Angeles, CA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
6806,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
6849,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,13303,MIA,"Miami, FL",US,United States,2017,2,6
7101,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,10721,BOS,"Boston, MA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
7116,UX,20119,Air Europa,9482A,I,UX,Air Europa,13156,MAD,"Madrid, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,2,6
7116,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,13303,MIA,"Miami, FL",US,United States,2017,2,6
7153,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,11298,DFW,"Dallas/Fort Worth, TX",US,United States,2017,2,6
7196,UX,20119,Air Europa,9482A,I,UX,Air Europa,13303,MIA,"Miami, FL",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
7235,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,11057,CLT,"Charlotte, NC",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
7283,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13303,MIA,"Miami, FL",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,6
7720,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,2,6
7804,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,10397,ATL,"Atlanta, GA",US,United States,2017,2,6
7828,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,11298,DFW,"Dallas/Fort Worth, TX",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
7878,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13303,MIA,"Miami, FL",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
7944,UX,20119,Air Europa,9482A,I,UX,Air Europa,12478,JFK,"New York, NY",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
7961,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,12478,JFK,"New York, NY",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,6
8172,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,2,6
9030,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,13930,ORD,"Chicago, IL",US,United States,2017,2,6
10643,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13930,ORD,"Chicago, IL",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
13712,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,13303,MIA,"Miami, FL",US,United States,2017,2,6
15066,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13303,MIA,"Miami, FL",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
17294,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,13156,MAD,"Madrid, Spain",ES,Spain,12478,JFK,"New York, NY",US,United States,2017,2,6
17591,IB,19547,Iberia Air Lines Of Spain,9482B,I,IB,Iberia Air Lines Of Spain,12478,JFK,"New York, NY",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2017,2,6
0,5Y,20007,Atlas Air Inc.,16087,I,5Y,Atlas Air Inc.,13303,MIA,"Miami, FL",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2017,3,7
0,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14524,RIC,"Richmond, VA",US,United States,2017,3,7
0,KD,21629,Western Global,11042,I,KD,Western Global,13619,NC1,"Gastonia, NC",US,United States,13998,OZP,"Moron, Spain",ES,Spain,2017,3,7
0,5Y,20007,Atlas Air Inc.,16087,I,5Y,Atlas Air Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,12266,IAH,"Houston, TX",US,United States,2017,3,7
