PASSENGERS,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_COUNTRY,ORIGIN_COUNTRY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_COUNTRY,DEST_COUNTRY_NAME,YEAR,QUARTER,MONTH
11,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,15304,TPA,"Tampa, FL",US,United States,2016,3,9
11,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,15304,TPA,"Tampa, FL",US,United States,2016,3,8
11,0RQ,21309,TAG Aviation Espana S.L.,71063,I,0RQ,TAG Aviation Espana S.L.,15024,STT,"Charlotte Amalie, VI",US,United States,14721,SCQ,"Santiago de Compostela, Spain",ES,Spain,2016,1,3
11,0WQ,21352,Avjet Corporation,1150,D,0WQ,Avjet Corporation,14831,SJC,"San Jose, CA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,1,2
11,CRV,21406,Acropolis Aviation Ltd.,71083,I,CRV,Acropolis Aviation Ltd.,15183,TFS,"Tenerife, Spain",ES,Spain,10721,BOS,"Boston, MA",US,United States,2016,2,5
11,0RQ,21309,TAG Aviation Espana S.L.,71063,I,0RQ,TAG Aviation Espana S.L.,15167,TEB,"Teterboro, NJ",US,United States,14721,SCQ,"Santiago de Compostela, Spain",ES,Spain,2016,1,3
13,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,14679,SAN,"San Diego, CA",US,United States,2016,3,8
14,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10423,AUS,"Austin, TX",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,1,1
14,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13930,ORD,"Chicago, IL",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,1,3
14,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,12892,LAX,"Los Angeles, CA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,4,11
15,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,14771,SFO,"San Francisco, CA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,1,1
16,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,14869,SLC,"Salt Lake City, UT",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,3,8
16,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,15304,TPA,"Tampa, FL",US,United States,2016,3,7
16,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10205,AGP,"Malaga, Spain",ES,Spain,13303,MIA,"Miami, FL",US,United States,2016,3,9
17,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,12892,LAX,"Los Angeles, CA",US,United States,2016,3,8
18,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,14771,SFO,"San Francisco, CA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,1,2
19,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,15304,TPA,"Tampa, FL",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,2,4
19,2KQ,21735,Longtail Aviation Ltd.,71172,I,2KQ,Longtail Aviation Ltd.,14633,RST,"Rochester, MN",US,United States,10205,AGP,"Malaga, Spain",ES,Spain,2016,2,6
19,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,15304,TPA,"Tampa, FL",US,United States,2016,2,4
20,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,14869,SLC,"Salt Lake City, UT",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,4,10
21,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,14679,SAN,"San Diego, CA",US,United States,2016,4,12
21,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,12892,LAX,"Los Angeles, CA",US,United States,2016,3,7
21,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,12266,IAH,"Houston, TX",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,4,11
22,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,12889,LAS,"Las Vegas, NV",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,1,2
23,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14869,SLC,"Salt Lake City, UT",US,United States,2016,3,7
24,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14843,SJU,"San Juan, PR",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,4,12
24,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,14679,SAN,"San Diego, CA",US,United States,2016,4,10
24,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12889,LAS,"Las Vegas, NV",US,United States,2016,1,1
24,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,15304,TPA,"Tampa, FL",US,United States,2016,2,6
24,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14843,SJU,"San Juan, PR",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,3,9
25,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13204,MCO,"Orlando, FL",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,2,6
27,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12889,LAS,"Las Vegas, NV",US,United States,2016,1,2
28,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12889,LAS,"Las Vegas, NV",US,United States,2016,4,10
28,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,15304,TPA,"Tampa, FL",US,United States,2016,2,5
29,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,13487,MSP,"Minneapolis, MN",US,United States,2016,3,8
29,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,13487,MSP,"Minneapolis, MN",US,United States,2016,3,7
29,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12266,IAH,"Houston, TX",US,United States,2016,2,5
29,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,13204,MCO,"Orlando, FL",US,United States,2016,4,12
30,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,10423,AUS,"Austin, TX",US,United States,2016,2,4
30,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,14771,SFO,"San Francisco, CA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,1,1
30,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,12266,IAH,"Houston, TX",US,United States,2016,2,6
31,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,12892,LAX,"Los Angeles, CA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,3,8
31,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,12266,IAH,"Houston, TX",US,United States,2016,2,5
31,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,14869,SLC,"Salt Lake City, UT",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,3,8
32,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14843,SJU,"San Juan, PR",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,2,6
33,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12266,IAH,"Houston, TX",US,United States,2016,4,12
33,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10423,AUS,"Austin, TX",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,2,4
33,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,14771,SFO,"San Francisco, CA",US,United States,2016,1,3
33,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,15304,TPA,"Tampa, FL",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,2,5
33,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14771,SFO,"San Francisco, CA",US,United States,2016,3,8
34,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,14771,SFO,"San Francisco, CA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,1,2
35,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,10423,AUS,"Austin, TX",US,United States,2016,1,2
36,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,13487,MSP,"Minneapolis, MN",US,United States,2016,3,9
36,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,14771,SFO,"San Francisco, CA",US,United States,2016,1,1
37,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13204,MCO,"Orlando, FL",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,1,1
37,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,14869,SLC,"Salt Lake City, UT",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,3,9
38,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,12892,LAX,"Los Angeles, CA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,4,12
38,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14843,SJU,"San Juan, PR",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,4,11
39,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14843,SJU,"San Juan, PR",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,3,8
39,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,13204,MCO,"Orlando, FL",US,United States,2016,1,1
40,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12266,IAH,"Houston, TX",US,United States,2016,2,4
41,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13487,MSP,"Minneapolis, MN",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,3,8
42,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,14679,SAN,"San Diego, CA",US,United States,2016,1,3
42,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,13930,ORD,"Chicago, IL",US,United States,2016,4,10
44,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14869,SLC,"Salt Lake City, UT",US,United States,2016,3,8
45,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,12266,IAH,"Houston, TX",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,2,6
45,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,13487,MSP,"Minneapolis, MN",US,United States,2016,4,10
46,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,14869,SLC,"Salt Lake City, UT",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,3,7
46,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,12892,LAX,"Los Angeles, CA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,3,7
47,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,12266,IAH,"Houston, TX",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,4,12
47,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,13204,MCO,"Orlando, FL",US,United States,2016,4,11
47,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12892,LAX,"Los Angeles, CA",US,United States,2016,4,12
48,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14869,SLC,"Salt Lake City, UT",US,United States,2016,3,9
50,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10423,AUS,"Austin, TX",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,1,2
51,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13204,MCO,"Orlando, FL",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,3,9
52,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,14771,SFO,"San Francisco, CA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,1,3
52,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13204,MCO,"Orlando, FL",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,1,2
52,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,10423,AUS,"Austin, TX",US,United States,2016,1,3
53,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14869,SLC,"Salt Lake City, UT",US,United States,2016,4,10
54,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14843,SJU,"San Juan, PR",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,4,10
54,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,14679,SAN,"San Diego, CA",US,United States,2016,2,6
55,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12266,IAH,"Houston, TX",US,United States,2016,4,11
55,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14771,SFO,"San Francisco, CA",US,United States,2016,4,11
55,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,14679,SAN,"San Diego, CA",US,United States,2016,2,4
55,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12266,IAH,"Houston, TX",US,United States,2016,2,6
55,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,14679,SAN,"San Diego, CA",US,United States,2016,4,11
56,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,14679,SAN,"San Diego, CA",US,United States,2016,3,9
57,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10721,BOS,"Boston, MA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,4,11
58,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,13204,MCO,"Orlando, FL",US,United States,2016,2,6
58,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10397,ATL,"Atlanta, GA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,1,3
58,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,14679,SAN,"San Diego, CA",US,United States,2016,2,5
59,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,12266,IAH,"Houston, TX",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,2,4
60,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13204,MCO,"Orlando, FL",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,4,12
60,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14771,SFO,"San Francisco, CA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,2,5
60,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,14869,SLC,"Salt Lake City, UT",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,3,9
60,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13487,MSP,"Minneapolis, MN",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,3,7
61,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14771,SFO,"San Francisco, CA",US,United States,2016,2,5
63,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10721,BOS,"Boston, MA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,4,12
63,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,14771,SFO,"San Francisco, CA",US,United States,2016,1,2
63,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,13204,MCO,"Orlando, FL",US,United States,2016,3,7
64,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,12266,IAH,"Houston, TX",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,3,9
64,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,13204,MCO,"Orlando, FL",US,United States,2016,1,3
64,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14771,SFO,"San Francisco, CA",US,United States,2016,2,6
65,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,12889,LAS,"Las Vegas, NV",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,3,7
65,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,13930,ORD,"Chicago, IL",US,United States,2016,3,9
65,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,12266,IAH,"Houston, TX",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,2,5
65,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,12266,IAH,"Houston, TX",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,3,7
65,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,10423,AUS,"Austin, TX",US,United States,2016,1,1
66,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,15304,TPA,"Tampa, FL",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,2,6
66,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,14869,SLC,"Salt Lake City, UT",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,3,7
66,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,12892,LAX,"Los Angeles, CA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,1,3
66,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14771,SFO,"San Francisco, CA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,1,1
66,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14771,SFO,"San Francisco, CA",US,United States,2016,1,1
66,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,12266,IAH,"Houston, TX",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,2,6
67,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,13930,ORD,"Chicago, IL",US,United States,2016,2,6
67,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14771,SFO,"San Francisco, CA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,3,8
67,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10423,AUS,"Austin, TX",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,1,3
67,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14843,SJU,"San Juan, PR",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,3,7
67,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,13930,ORD,"Chicago, IL",US,United States,2016,2,4
69,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13204,MCO,"Orlando, FL",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,4,10
69,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,13204,MCO,"Orlando, FL",US,United States,2016,1,2
69,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14679,SAN,"San Diego, CA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,1,2
69,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13204,MCO,"Orlando, FL",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,1,3
69,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13204,MCO,"Orlando, FL",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,3,8
70,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14771,SFO,"San Francisco, CA",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,4,11
70,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14771,SFO,"San Francisco, CA",US,United States,2016,1,3
71,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,12266,IAH,"Houston, TX",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,3,8
72,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,14843,SJU,"San Juan, PR",US,United States,2016,2,5
72,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14771,SFO,"San Francisco, CA",US,United States,2016,4,12
72,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14843,SJU,"San Juan, PR",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,2,5
72,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14679,SAN,"San Diego, CA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,4,11
73,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12892,LAX,"Los Angeles, CA",US,United States,2016,3,9
73,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12892,LAX,"Los Angeles, CA",US,United States,2016,3,8
73,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,14679,SAN,"San Diego, CA",US,United States,2016,1,2
74,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12892,LAX,"Los Angeles, CA",US,United States,2016,1,3
74,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13204,MCO,"Orlando, FL",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,3,7
75,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13204,MCO,"Orlando, FL",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,4,11
75,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14771,SFO,"San Francisco, CA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,1,2
75,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13487,MSP,"Minneapolis, MN",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,4,10
76,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14771,SFO,"San Francisco, CA",US,United States,2016,3,9
76,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,14771,SFO,"San Francisco, CA",US,United States,2016,3,7
77,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14679,SAN,"San Diego, CA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,4,10
77,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14679,SAN,"San Diego, CA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,4,12
78,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14679,SAN,"San Diego, CA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,3,8
78,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,13930,ORD,"Chicago, IL",US,United States,2016,2,5
79,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,13487,MSP,"Minneapolis, MN",US,United States,10517,BCN,"Barcelona, Spain",ES,Spain,2016,2,6
79,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,10517,BCN,"Barcelona, Spain",ES,Spain,12266,IAH,"Houston, TX",US,United States,2016,3,9
80,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,14679,SAN,"San Diego, CA",US,United States,13156,MAD,"Madrid, Spain",ES,Spain,2016,2,4
83,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,13156,MAD,"Madrid, Spain",ES,Spain,12892,LAX,"Los Angeles, CA",US,United States,2016,2,4
